Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
belum sepaham kepemimpinan pak joko widodo aku kerendahan hati mengajak marilah bersama sama dukung pak jokowi periode percayalah indonesia baik menjadi jauh lebih baik kerja kerja kerja melayani rakyatnya ber,0,0,0,0,0,0,0,0,0,0,0,0
ustad melihatnya pakai pantat,1,1,1,0,0,0,0,0,1,1,0,0
he he negeri butuh orang jujur bekerja surat pemberitahuan tahunan rezim sekarang bukan pengikut kamu bani cabul kampret hanya bisa menghembuskan fitnah hoaks provokasi kebencian,1,1,0,1,0,0,0,0,1,0,1,0
mentertawakan orang munafik kerjanya banget pendukung wan abud anjing semua,1,1,0,1,0,0,0,0,1,0,1,0
nampaknya istilah tepat rental formalin migran rumah tangga outsourcing bagaimanakah status kedudukan hukum,0,0,0,0,0,0,0,0,0,0,0,0
guru sekolah menengah kejuruan kota kediri siap sukseskan pilihan kepala daerah menolak berita hoaks,0,0,0,0,0,0,0,0,0,0,0,0
awal sambutannya presiden menyampaikan apresiasinya dapat be emu kader pergerakan mahasiswa islam indonesia diyakini memiliki semangat tinggi pemuda muslim tanah air jokowi ajak masyarakat optimis,0,0,0,0,0,0,0,0,0,0,0,0
begitulah partai keadilan sejahtera suka pipis onta ilmu jadi nomor utama khotbahnya menyala nyala berani mencaci jokowi junjungannya pelari terlama sana wkwk,1,1,0,1,0,0,0,0,1,0,1,0
jangan tai ayam hangat,1,1,1,0,0,0,0,0,1,1,0,0
terbukti kampus kerakyatan kampus mu ngkin tidak kepikiran jamban,0,0,0,0,0,0,0,0,0,0,0,0
cinta buta tuli,0,0,0,0,0,0,0,0,0,0,0,0
detik detik presiden indonesia eh gubernur indonesia pak be emu presiden turki tanpa teks tanpa bingung langsung nyerocos berbicara menampak sangat akrab sekali beda ah sudahlah tidak usah dibahas memang kelia,1,0,1,0,0,0,0,0,1,1,0,0
sapa dulu jual asing lah kok pangerannya disodorkan keluarga jual kekayaan bumi indonesia amerika mau kolaborasi jadi antek asing om,0,1,0,0,0,0,0,0,0,0,0,0
haha sis tak pernah main sarah agenda yahudi semata,0,0,0,0,0,0,0,0,0,0,0,0
pe anyaan bodoh kalau dijawab sama ikut dongok kata om rg,0,1,0,0,0,0,0,0,0,0,0,0
cont kekerasan berujung pembunuhan bukan asing tapi kali menarik pelaku kekerasanlah menjadi korban di sini sesekali melirik arah lucas menukar pikiran tatap l,0,0,0,0,0,0,0,0,0,0,0,0
preman kampungan monyong putih kok dikasih panggung merusak acara enek lihatnya,1,1,1,0,0,0,0,0,1,1,0,0
cari dukungan mr presiden asing,0,0,0,0,0,0,0,0,0,0,0,0
tidak usah spoiler bangsat,1,1,1,0,0,0,0,0,1,1,0,0
apaan babi,0,1,0,0,0,0,0,0,0,0,0,0
penjarakan penista agama turun,1,0,1,0,1,0,0,0,0,0,0,1
temannya kakak pernah kamu jurusan apa aku sastra rusia pasti kamu komunis,0,0,0,0,0,0,0,0,0,0,0,0
xl gembel banget,0,1,0,0,0,0,0,0,0,0,0,0
maju kamu sini babi,1,1,1,0,0,0,0,0,1,1,0,0
geblek iya,0,1,0,0,0,0,0,0,0,0,0,0
nak tercabut jantung aku budak budak zaman sekarang main mercun apa bunyi macam bom,0,0,0,0,0,0,0,0,0,0,0,0
admin kok dendaman enggak usah jadi admin tolol,1,1,1,0,0,0,0,0,1,1,0,0
mas tolong sebutkan kitab suci agama mana fiksi,0,0,0,0,0,0,0,0,0,0,0,0
teroris kafir buddha myanmar,1,1,0,1,1,1,0,0,0,0,1,0
cina memang sangat agresif mengambil alih saham saham perusahaan tambang dunia cina mengambil alih saham tambang milik freepo berbagai negara cina menaruh minat besar kepemilikan newmont freepo memperkuat rantai supply i,0,0,0,0,0,0,0,0,0,0,0,0
ngewe berapa,0,1,0,0,0,0,0,0,0,0,0,0
bubarkan dewan perwakilan rakyat dewan perwakilan rakyat daerah bentuk panitia khusus hak angket rakyat bekukan dewan perwakilan rakyat dewan perwakilan rakyat daerah,1,0,0,1,0,0,0,0,1,0,0,1
deh congor ban serep plonga plongo politisi kutu kupret,1,1,1,0,0,0,0,0,1,1,0,0
cacat kamu,1,1,1,0,0,0,1,0,0,1,0,0
bravo pak jokowi tekan freepo kembalikan hak rakyat kelihatan sangat pro rakyat antek asing oknum penguasa pak ai masa lalu jual saham freepo asing tapi koarnya sok pro rakyat,0,0,0,0,0,0,0,0,0,0,0,0
maluku hebat maluku memiliki pasangan gubernur wakil gubernur kampanyenya memberikan edukasi politik benar bukan hanya soal isu sara agama sama sekali tidak relevan,0,0,0,0,0,0,0,0,0,0,0,0
dibungkus kayu sekalian kalau dibanting tidak pecah cacat haha,0,0,0,0,0,0,0,0,0,0,0,0
barang siapa berpaling peringatan ku sungguh menjalani kehidupan sempit mengumpulkannya hari kiamat keadaan buta qs ta apa,0,0,0,0,0,0,0,0,0,0,0,0
selalu ingat km bukan siapa siapa bukan apa apa jadi tidak ada pentingnya buat kamu i need belong to someone haha agony of loneliness huh teori pak kassin geblek,1,1,1,0,0,0,0,0,1,1,0,0
sindir menyindir wajar semua orang pasti pernah menyindir bego kamu gampang merasa habis marah marah,1,1,1,0,0,0,0,0,1,1,0,0
ajari anak mengenal organ intim,0,0,0,0,0,0,0,0,0,0,0,0
bhineka tunggal ika hidup bersama keluarga satu bangsa umat tuhan salam natal kupang,0,0,0,0,0,0,0,0,0,0,0,0
mau tanya kitab suci gunakan sesuai agama anut apa isi kitab suci tergenapi belum kehidupan sekarang,0,0,0,0,0,0,0,0,0,0,0,0
bacot lah anjir sok intelek tai,1,1,1,0,0,0,0,0,1,1,0,0
proyek pembangunan bendungan pelosika dibatalkan presiden,0,0,0,0,0,0,0,0,0,0,0,0
najis enggak usah sebut,0,1,0,0,0,0,0,0,0,0,0,0
barisan serba guna jaga ulama,0,0,0,0,0,0,0,0,0,0,0,0
bela jokowi ruhut sebut prabowo tak bisa menandingi jokowi pemilihan presiden jangan terlalu ambisi melalui,1,0,1,0,0,0,0,0,1,1,0,0
jadi punya grup whatsapp grup msgi alias minoritas sexual and gender identity jadi isinya kebanyakan gay sama lesbi diomongi apa semuanya sex politik diskriminasi faith religion dan lain lain,0,0,0,0,0,0,0,0,0,0,0,0
halo amel aku baca sipit hakdhsk biel l di sini,0,0,0,0,0,0,0,0,0,0,0,0
anjir apaan musisi asli kebanyakan cocot,1,1,1,0,0,0,0,0,1,1,0,0
taplak meja iya ujian nasional,0,0,0,0,0,0,0,0,0,0,0,0
berisik setan terkutuk,1,1,1,0,0,0,0,0,1,1,0,0
eh malam monyet jadian betul kalau spesial force cerita curi bank kan malam malam plan baik punya curi air kat cafe seorang jaga hujung seorang jaga depan seorang tengok cik syakir haha gempa babi,1,1,1,0,0,0,0,0,1,1,0,0
banci kalau memang gentleman sebut siapa orangnya,1,1,1,0,0,0,0,1,0,1,0,0
april sidang excecutive board unesco presiden unesco menyetujui hasil sidang komisi ketukan palu tepat waktu indonesia bagian barat a inya geopark ciletuh pelabuhan ratu sah menyandang predikat ciletuh pelabuhan ratu unesco global geopark cpu gg congratulation,0,0,0,0,0,0,0,0,0,0,0,0
sedikit sedikit lapor apa tidak habisnya rezim jokowi aneh,1,0,1,0,0,0,0,0,1,1,0,0
bahkan benar imigran tinggal berdiri myanmar apa imigran cina boleh usir indonesia banyak siap kalau aturan mainnya,1,0,0,1,0,1,0,0,0,0,0,1
rezim jangan panik ketakutan tagar ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0
sok terus komentarnya sok pintar hhmmmm ingin gampar bibirnya pakai wedges bencong,0,1,0,0,0,0,0,0,0,0,0,0
ketua karang taruna namanya andin wakilnya namanya sudin jadi kalau panggil ketua wakilnya singkat anjing,0,1,0,0,0,0,0,0,0,0,0,0
nah kan bacotnya cebong kok sama semua partai komunis indonesia,1,1,0,1,0,0,0,0,1,0,1,0
belajar mencatut nama tuhan mendapatkan kenikmatan mengikuti jalan hidup muhammad bejat,1,1,0,1,1,0,0,0,0,0,1,0
antek komunis sebut film tidak partai komunis indonesia isinya bohong,1,0,0,1,0,1,0,0,0,0,1,0
aku malah kebalikannya hem tapi kalau akrab sama teman rl selalu dibilang paling banyak bacot akunya,0,1,0,0,0,0,0,0,0,0,0,0
ulah cebong kafir keparat,1,1,0,1,1,0,0,0,0,0,1,0
najis banget main ml kalah mulu buta map semua jebol malah push bawah,0,1,0,0,0,0,0,0,0,0,0,0
anak pmr cupu,1,1,1,0,0,0,0,0,1,1,0,0
aku mau kalau kamu ajak ngentot gantikan suami km,0,1,0,0,0,0,0,0,0,0,0,0
murka anjir main handphone malah mati,0,1,0,0,0,0,0,0,0,0,0,0
keliru menyebut kemanusiaan benar ketuhanan tuhan datang melayani bukan pamer kekuasaan surat pemberitahuan tahunan diajarkan alquran,1,0,0,1,1,0,0,0,0,0,1,0
percaya diri kamu kamu tidak memilih tidak berpengaruh ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
bajingan diantara menjelang ujian tengah semester,0,1,0,0,0,0,0,0,0,0,0,0
bocah mengajak menonton gala premiere tanya filmnya apa pengabdi setan kate pakde kire dikibuli eh enggak taunya benaran dong berengsek,0,1,0,0,0,0,0,0,0,0,0,0
puisi untukmu bajingan setan iblis manusia binatang mesum seni monyet,1,1,1,0,0,0,1,1,0,1,0,0
semoga kandidat calon presiden calon wakil presiden prabowo subianto mas agus h yudhoyono gerindra demokrat partai keadilan sejahtera kapan pak ai bulan bintang jokowi airlangga apa anto partai demokrasi indonesia perjuangan golkar nasional demokrat ppp psi muha,0,0,0,0,0,0,0,0,0,0,0,0
presiden berdasarkan laporan terima terdapat ribu aparatur sipil negara ribu tentara nasional indonesia ribu anggota kepolisian republik indonesia belum memiliki rumah bersifat permanen jokowi percepat penyediaan perumahan,0,0,0,0,0,0,0,0,0,0,0,0
c bersama tadi menahan emosi akhirnya meledak bajingan keparat kamu aku lelaki aku tekan kan sekali lelaki cih naik turun wajahnya merah bagaikan kepiting rebus rupanya,1,1,1,0,0,0,0,0,1,1,0,0
ibu titip salam terima kasih atas undangan,0,0,0,0,0,0,0,0,0,0,0,0
berhak mengkritik kinerja dewan perwakilan rakyat lalu tiba terbit undang undang md,0,0,0,0,0,0,0,0,0,0,0,0
teroris buddha myanmar menembaki perahu ditumpangi anak anak,1,0,0,1,1,1,0,0,0,0,1,0
alhamdulillah kali be urut turut dapat wtp semoga jadi kado positif tahun partai keadilan sejahtera berkhidmat benar untuk rakyat sumbar selamat akh gubernur warga sumbar,0,0,0,0,0,0,0,0,0,0,0,0
lekong,1,1,1,0,0,0,0,1,0,1,0,0
wah keberatan disebut cebong,1,1,1,0,0,0,0,0,1,1,0,0
wasit goblok sah goal,1,1,1,0,0,0,0,0,1,1,0,0
wah orang goblok sekarang bisa main twitter,1,1,1,0,0,0,0,0,1,1,0,0
been eyeing this site sejak bulan barusan mencoba buka harga sapiens sama homo deus jauh lebih murah periplus jadi try again some time later,0,0,0,0,0,0,0,0,0,0,0,0
makin hari berita makin lucu akrobat politik dilakukan menggerus elektabilitas presiden jokowi tinggi,0,0,0,0,0,0,0,0,0,0,0,0
tai doi,0,1,0,0,0,0,0,0,0,0,0,0
ikutilah seruan ulama hanif,0,0,0,0,0,0,0,0,0,0,0,0
perbuatan kaum nasrani yahudi kali om memecah belah umat muslim astagfirullah,1,0,0,1,1,0,0,0,0,0,1,0
sedih lagunya ih aku mau menangis pudak onta,0,0,0,0,0,0,0,0,0,0,0,0
makin mau mati malah makin menjadi jadi iblis betina tua tangkap sukmawati,1,1,1,0,0,0,0,0,1,1,0,0
asal selamat seberang bergantung ekor buaya sangat perlu pe olongan b peribahasa,0,0,0,0,0,0,0,0,0,0,0,0
tentunya fasilitas kepentingan negara bukan kepentingan calon presiden,0,0,0,0,0,0,0,0,0,0,0,0
bunda adri bercerita pengalamannya sekolah sekolah kristen merayakan lebaran natal imlek bersama teman sabang merauke bisa jadi alat belajar keberagaman toleransi harus dirasakan buat anak anak menjalin toleransi,0,0,0,0,0,0,0,0,0,0,0,0
erudite apanya aku bodoh cuma kegedean congor,0,1,0,0,0,0,0,0,0,0,0,0
tambah menge i membacanya selesai mengambil hikmah pikiran positifnya rational perjuangan moral jokowi wakil presiden jusuf kalla sambutan acara simposium ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
presiden rasa mafia ganti presiden,1,1,1,0,0,0,0,0,1,1,0,0
sama hasilnya selama investasi jadi panglima ekonomi mustahil rakyat sejahtera harus banting setir prinsip ekonomi gotong royong sepe i tercantum pasal undang undang dasar jangan rakyat keluar mulut buaya,0,0,0,0,0,0,0,0,0,0,0,0
kasus simpatisannya pak prabowo tidak benar,1,0,0,1,0,0,0,0,1,0,1,0
kata airlangga pribadi jangan lupa bu khofifah pengalaman tahun menteri sosial bersama presiden ikut se a membantu mengentaskan kemiskinan khofifah emil jawa timur satu,0,0,0,0,0,0,0,0,0,0,0,0
istilah cebong kampret kurang berbau arab pakailah istilah onta dungu keledai liar,1,1,0,1,0,0,0,0,1,0,1,0
akun ke tepi jutaan biarlah akun kafir cebong,1,1,1,0,0,0,0,0,1,1,0,0
polisi terkutuk,1,1,0,1,0,0,0,0,1,0,1,0
a min kok aku kelihatan deh kulit becky an bertanya keadaan kulit bukan becky bego,1,1,1,0,0,0,0,0,1,1,0,0
komisi pemberantasan korupsi anggota dewan perwakilan rakyat daerah sumatra utara kembalikan uang wa a ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
suka banget emutkan kontol gede,0,1,0,0,0,0,0,0,0,0,0,0
sukun bangsat,1,1,1,0,0,0,0,0,1,1,0,0
menolak berita hoaks sukseskan pilihan kepala daerah damai di wilayah kota kediri,0,0,0,0,0,0,0,0,0,0,0,0
doa bro kan semua tua waktunya digantikan muda,1,0,1,0,0,0,0,0,1,1,0,0
kelihatan pengeeen masuk kabinet kerja episode coba hitung bung utang dekat triliun seharusnya anggota dewan perwakilan rakyat jangan jalan luar negeri biaya partai politik dicabut ide brilian,0,0,0,0,0,0,0,0,0,0,0,0
jijik banget goblok,0,1,0,0,0,0,0,0,0,0,0,0
biang manusia homo,0,1,0,0,0,0,0,0,0,0,0,0
duta besar kwang il be ekad kembangkan pe ukaran budaya korea ri klik rmol korea utara,0,0,0,0,0,0,0,0,0,0,0,0
jangan menonton dengar lagu banci cc,0,1,0,0,0,0,0,0,0,0,0,0
banyak orang buta it ya ampun,0,0,0,0,0,0,0,0,0,0,0,0
cina tidak termasuk salah satu ras indonesia beda singapura,1,0,0,1,0,1,0,0,0,0,1,0
masalahnya banci akun palsu utang pemerintah era,1,1,1,0,0,0,0,1,0,1,0,0
haha aku sneak out tengah malam buta ha bukan permission still consider as strict parents oke,0,0,0,0,0,0,0,0,0,0,0,0
aku berkata aku tak membutuhkanmu aku orang munafik hariku aku jual foredi yogyakarta,0,0,0,0,0,0,0,0,0,0,0,0
intinya tidak menyesal pokoknya join angsat memb bego semua kadang wkwk tidak,0,1,0,0,0,0,0,0,0,0,0,0
kapan anjing makan bukan haknya anjing makan berlebihan anjing pernah mencuri sebagaimana manusia,0,0,0,0,0,0,0,0,0,0,0,0
memang no,0,0,0,0,0,0,0,0,0,0,0,0
namanya pemerintahan revolusioner republik indonesia susah gampang partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,1,0
contoh babi tahu nak merah pergi jalan kalau tak sangkut tak apa sangkut kat tengah jalan pasti orang,0,1,0,0,0,0,0,0,0,0,0,0
kalau susilo bambang yudhoyono menikahkan anaknya koruptor bera i,1,0,1,0,0,0,0,0,1,1,0,0
cebong percaya bohongi meme,1,1,0,1,0,0,0,0,1,0,1,0
anies congornya gede realisasinya tidak janji terus awal bisanya paling korupsi balik jadi dosen bangsat,1,1,1,0,0,0,0,0,1,1,0,0
bahas kebangsaan harus dijelaskan tuhan yang maha esa pancasila semua orang indonesia allah subhanahu wa taala benci kafir bukan tuhan,1,0,0,1,1,0,0,0,0,0,1,0
wah dana mana sungguh terlalu kamu kowi balik solo ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
lgbt tidak harus didiskriminasi tempat kerja mujahid lgbt lesbian gay biseksual transgender malaysia berhak menikmati hak sama warga negara,0,0,0,0,0,0,0,0,0,0,0,0
siapkan taplak meja bahu aku,0,0,0,0,0,0,0,0,0,0,0,0
nah hasilnya aku wkwk bagus deh sarapan tidak sarapan tetap sarap,0,1,0,0,0,0,0,0,0,0,0,0
jablay anjir,1,1,1,0,0,0,0,1,0,1,0,0
tidak setan bernyanyi,0,1,0,0,0,0,0,0,0,0,0,0
baiknya beliau diminta mundur pak memang mau berpolitik,1,0,1,0,0,0,0,0,1,1,0,0
info apa program bantuan pemerintah perguruan tinggi agama hindu cek di sini,0,0,0,0,0,0,0,0,0,0,0,0
astagfirullahal azim tolong diingatkan jangan musyrik salam budaya spirit gebyar nusantara sragen yogyaka a haram agama,0,0,0,0,0,0,0,0,0,0,0,0
oi cebong kamu dasar komunis ateis sifilis autis salibis,1,1,0,1,0,0,1,0,0,0,1,0
dikasih bukti terpojok melipirnya mana namanya cacat logika,1,1,1,0,0,0,0,0,1,1,0,0
justru malah universal berbicara kitab suci bera i semua kitab suci dong menistakan semua kitab suci al qur an salah satu kitab suci agama islam tidak keraguan,0,0,0,0,0,0,0,0,0,0,0,0
cebong terdiam taunya apple to apple doang istilah katanya kelihatan pintar tapi minim kognitif,1,1,1,0,0,0,0,0,1,1,0,0
mata picek sama pakai koma koma,1,1,1,0,0,0,1,0,0,1,0,0
junki bocah laki laki menekan dagu mungilnya ujung tumpul pensil warna berwarna biru muda sepasang mata sipit menyergap dahi berkerut menandakan pria kecil tengah berpikir ibu berenang,0,0,0,0,0,0,0,0,0,0,0,0
memastikan penggagalan proyek elektonik kartu tanda penduduk berhasil sekretariat jenderal kementerian dalam negeri tidak menindaklanjuti keluhan paulus tanos keluhan paulus tanos menteri dalam negeri tidak bisa diteruskan presiden susilo bambang yudhoyono menteri dalam negeri tidak diberi kesempatan menghadap presiden,0,0,0,0,0,0,0,0,0,0,0,0
kok aku ra asing sama iya,0,0,0,0,0,0,0,0,0,0,0,0
laaaahhhhh jackson dibilang sampah terus mentwit apaan coba mau lihat akunnya dong kak,0,0,0,0,0,0,0,0,0,0,0,0
cowoknya kasih bangsat bejat benar jadi cewek astaga,1,1,1,0,0,0,0,1,0,1,0,0
cubit titit kalau nakal,0,1,0,0,0,0,0,0,0,0,0,0
mau naik apa bodoh tidak berpengaruh keleees lihat polling google meminta presiden diganti apa apa apa ganti presiden pak ogah ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
utang bank asing beli saham freepo tidak bisa bayar utang freepo disita kamu mengecap dibeli salah tidak dibeli salah mau kamu apa sederhana tidak usah kebanyakan gaya utang menumpuk terus mu menambah rakyat penting bahan pokok murah barang,0,0,0,0,0,0,0,0,0,0,0,0
cebong mana terima dibilang rezim amatiran tidak amatir mana bukti rezim profesional utang negara janji kampanye mana buktinya kemakmuran rakyat subsidi dicabuti rezim begini kamu mau profesional,1,1,1,0,0,0,0,0,1,1,0,0
bani kampret mencecarnya cuma berani kalau lu kederrrr,1,1,1,0,0,0,0,0,1,1,0,0
kangen kediktatorannya kebodohannya jadi antek united state of america membohongi rakyat kepentingan asing rampas sda perkaya diri,1,0,1,0,0,0,0,0,1,1,0,0
mau kirim foto kontol tidak sange chat sex,0,1,0,0,0,0,0,0,0,0,0,0
umat agama islam dijaka a sangat haram sangat najis sekali ahok kafir kristen,1,1,0,1,1,0,0,0,0,0,1,0
kacung asing bunyi,1,1,1,0,0,0,0,0,1,1,0,0
penting groundbreaking gunting pita manajemen proyek tahap melewati lah keahlian cebong hanya tukang tipu cebong goblok enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan ganti presiden plo,1,1,0,1,0,0,0,0,1,0,1,0
subhanallah amin ya rabbal alamin insya allah diijabah allah subhanahu wa taala,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum bela kristen penyembah bangkai yesus busuk tidak satupun bela kristen bodoh,1,1,0,1,1,0,0,0,0,0,1,0
orang orang musyrik menjadikan jin sekutu sekutu allah padahal allah menciptakan jin jin qs,0,0,0,0,0,0,0,0,0,0,0,0
benamkan batang kontol mu pepek ku sayang ah anjingggg,0,1,0,0,0,0,0,0,0,0,0,0
terang benderang boediono berkeinginan menjadi wakil presiden zalimnya membohongi rakyat bahkan anak buahnya menutupi seakan ekonomi indonesia pasti runtuh tidak menyelamatkan bank century bung rr ba,1,0,1,0,0,0,0,0,1,1,0,0
iman cebong penjilat tidak kaget,1,1,1,0,0,0,0,0,1,1,0,0
mengancam pembunuhan tidak pernah lucu mana diancam presiden belum banget tuntut pidana seberat pak,1,1,1,0,0,0,0,0,1,0,0,1
bodoh mamat mengambek bodoh mamat mengambek,0,1,0,0,0,0,0,0,0,0,0,0
emil dardak pemimpin milenial calon wakil gubernur jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
wah terciduk satu persatu tim sukses anies sandi jualan fitnah,1,0,1,0,0,0,0,0,1,1,0,0
masa aku dibilang buaya,0,0,0,0,0,0,0,0,0,0,0,0
wah tontonannya jadi ingin mengobrol bareng coba tonton the boy in the stripped piama kamp yahudi,0,0,0,0,0,0,0,0,0,0,0,0
pendukung surat pemberitahuan tahunan arb sda orang bejat tabiatnya kasar termasuk orang lt lt dasar anjing,1,1,0,1,0,0,0,0,1,0,1,0
cara apapun dilakukan psi tak laku indonesia tahu psi agen komunis,1,0,0,1,0,1,0,0,0,0,1,0
aparat keparat biadaaaaa,1,1,0,1,0,0,0,0,1,0,1,0
ate bocah kontol goblok sontoloyo kepala gatel sial anjing berengsek,1,1,1,0,0,0,0,1,0,1,0,0
kedudukan syariat islam sama rendahnya sumber perundangan semisal budaya tradisi hawa nafsu manusia perempuan mulia dengan islam,0,0,0,0,0,0,0,0,0,0,0,0
sebenarnya gerakan lepas hijab lama saudi tahun fatwa ulama terkemuka saudi menyatakan wanita tidak perlu pakai jilbab boleh pakai make up boleh posting foto media sosial saudi trennya lepas jilbab indonesia malah semakin membung,0,0,0,0,0,0,0,0,0,0,0,0
tidak terlalu suka rezim sekarang sikap ancam angkat senjata terindikasi merongrong merah putih tidak boleh makanya tahun depan pastikan indonesia memiliki pemimpin jiwa nasionalisme,0,0,0,0,0,0,0,0,0,0,0,0
kedekatan lawyer satu merek dipakai lampu jaksa penuntut umum daerah khusus ibukota ahok gubernur diduga menjadi alasan terpilihnya satu merek tersebut,1,0,1,0,0,0,0,0,1,1,0,0
istilah kecebong kampret diharapkan hilang jagat dunia maya istilah kafir kafir sesat menyesatkan bagaimana a edisingadukaaa,1,1,0,1,0,0,0,0,1,0,1,0
haha makin ketahuan cebong mau sembunyi balik kebegoannya,1,1,1,0,0,0,0,0,1,1,0,0
hai guys lihat iya siapa sebenarnya disebut pasukan nasi bungkus iya buktikan kalian bisa buktikan lupa gas pool iya ganti presiden sip,1,0,0,1,0,0,0,0,1,0,1,0
bubarkan dewan perwakilan rakyat,1,0,0,1,0,0,0,0,1,0,0,1
tidak apa apa sekalian hancurkan rezimnya,1,0,1,0,0,0,0,0,1,0,0,1
ekspor indonesia naik tajam bulan maret naik dibandingkan bulan februari terjadi surplus perdagangan sebesar miliar dolar mudah an menjadi pe bangkitnya ekonomi indonesia,0,0,0,0,0,0,0,0,0,0,0,0
tadi instagram ya sudah lah jadi aku menarik teman terus bahas bakso di sana habis kan aku perhatian aku mas,0,0,0,0,0,0,0,0,0,0,0,0
